Type,Mobility,Operator,Trace,Total host,Client,Algorithm,Port,Segment,RTT,Throughput,Packets,MOS,Stall Duration,Rep_level,Byte Size,Buffer level,Width,Height
normal,static,controlled,3.0,1,1,conv,42662,25,52.628,355023.63687146135,383,4.52,0,2357,3415227,33960,1280,720
normal,static,controlled,3.0,1,1,conv,42668,26,52.61,355733.790173557,362,4.5280000000000005,0,2357,3141502,32995,1280,720
normal,static,controlled,3.0,1,1,conv,42672,27,77.377,352999.7820862759,302,4.532,0,2357,2554367,33652,1280,720
normal,static,controlled,3.0,1,1,conv,42676,28,52.935,355342.79513010674,426,4.542,0,2357,3905450,30505,1280,720
normal,static,controlled,3.0,1,1,conv,42680,29,52.532,355310.09266996244,401,4.548,0,2357,3069430,29633,1280,720
normal,static,controlled,3.0,1,1,conv,42684,30,53.07,353570.61573206814,207,4.548,0,2357,2120313,31376,1280,720
normal,static,controlled,3.0,1,1,conv,42688,31,53.079,355588.8407545738,477,4.558,0,2357,4090687,27558,1280,720
normal,static,controlled,3.0,1,1,conv,42692,32,52.919,353590.76883400674,382,4.563,0,2357,3304033,25861,1280,720
normal,static,controlled,3.0,1,1,conv,42696,33,52.728,354835.1838060274,362,4.5680000000000005,0,2357,3187714,24434,1280,720
normal,static,controlled,3.0,1,1,conv,42700,34,52.531,354887.3571459596,336,4.571000000000001,0,2357,2834974,23908,1280,720
normal,static,controlled,3.0,1,1,conv,42704,35,53.047,354566.45970181155,279,4.574,0,2357,2613562,23930,1280,720
normal,static,controlled,3.0,1,1,conv,42708,36,53.067,355364.0013764271,489,4.581,0,2357,4218413,19411,1280,720
normal,static,controlled,3.0,1,1,conv,42712,37,53.248,355947.33265311405,413,4.5889999999999995,0,2357,3587056,16673,1280,720
normal,static,controlled,3.0,1,1,conv,42716,38,52.9,353223.3556783835,382,4.5889999999999995,0,2357,2356489,17277,1280,720
normal,static,controlled,3.0,1,1,conv,42720,39,53.111,351712.6543429421,179,4.583,0,2357,1354564,20638,1280,720
normal,static,controlled,3.0,1,1,conv,42724,40,53.042,353160.49739952764,147,4.58,0,2357,1540023,23422,1280,720
normal,static,controlled,3.0,1,1,conv,42728,41,77.168,352721.16544672975,260,4.582,0,2357,2180784,24333,1280,720
normal,static,controlled,3.0,1,1,conv,42732,42,0.05,349773.9261259761,339,4.586,0,2357,2836118,23310,1280,720
normal,static,controlled,3.0,1,1,conv,42736,43,52.809,356519.9036555917,512,4.593999999999999,0,2357,4644609,17154,1280,720
normal,static,controlled,3.0,1,1,conv,42740,44,53.118,355714.9690279546,721,4.602,0,2357,4793513,10539,1280,720
normal,static,controlled,3.0,1,1,conv,42744,45,52.69,355783.62604739156,423,4.262,4104,2357,4076849,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42748,46,52.879,351320.9412145053,149,4.2589999999999995,0,2357,1325533,13011,1280,720
normal,static,controlled,3.0,1,1,conv,42752,47,52.978,354945.30482529424,376,4.282,0,2357,2998354,11304,1280,720
normal,static,controlled,3.0,1,1,conv,42756,48,53.233,354544.68799705704,335,3.9930000000000003,179,2357,2896838,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42760,49,44.652,354826.5385057126,182,3.99,0,2357,1516674,12296,1280,720
normal,static,controlled,3.0,1,1,conv,42764,50,52.916,350990.10301913536,157,4.022,0,2357,1646670,14107,1280,720
normal,static,controlled,3.0,1,1,conv,42768,51,53.023,353674.91475574585,273,4.024,0,2357,2301410,14072,1280,720
normal,static,controlled,3.0,1,1,conv,42772,52,52.914,355375.2377473966,424,4.0280000000000005,0,2357,3393627,10965,1280,720
normal,static,controlled,3.0,1,1,conv,42776,53,53.277,355056.00432636705,445,3.766,2714,2357,3533292,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42782,54,53.001,355443.50633391406,376,3.5639999999999996,2801,2357,3249456,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42786,55,53.036,356519.02271176025,650,3.365,8439,2357,5245049,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42790,56,52.952,356522.78041160404,569,3.148,8748,2357,5281491,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42794,57,52.604,355565.45011735626,410,2.995,4051,2357,3542211,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42798,58,60.958,343462.84444141947,196,2.9939999999999998,0,2357,1655010,11127,1280,720
normal,static,controlled,3.0,1,1,conv,42802,59,29.387,357185.1288661855,480,2.866,5315,2357,3840786,10000,1280,720
normal,static,controlled,3.0,1,1,conv,42806,60,56.707,354053.6756958244,474,2.747,6630,2357,4407978,10000,1280,720
normal,static,controlled,4.0,1,1,conv,42828,1,39.423,446781.6160060042,47,1.8780000000000001,0,237,361713,10000,320,180
normal,static,controlled,4.0,1,1,conv,42832,2,55.871,474322.0223433417,409,3.023,0,3011,4257760,20000,1280,720
normal,static,controlled,4.0,1,1,conv,42836,3,39.372,472108.1172755882,288,3.451,0,3011,2510657,24023,1280,720
normal,static,controlled,4.0,1,1,conv,42842,4,39.273,474441.54991223407,470,3.6660000000000004,0,3011,4149237,24605,1280,720
normal,static,controlled,4.0,1,1,conv,42846,5,44.519,468039.7364984792,272,3.802,0,3011,2330333,28902,1280,720
normal,static,controlled,4.0,1,1,conv,42850,6,39.465,474150.28424485796,452,3.8930000000000002,0,3011,3985295,29703,1280,720
normal,static,controlled,4.0,1,1,conv,42854,7,39.438,472112.8005950114,231,3.9610000000000003,0,3011,2026568,34536,1280,720
normal,static,controlled,4.0,1,1,conv,42858,8,57.535,474374.9907597688,387,4.031000000000001,0,3011,3850125,35453,1280,720
normal,static,controlled,4.0,1,1,conv,42862,9,39.274,475056.4102317773,544,4.083,0,3011,4746951,34484,1280,720
normal,static,controlled,4.0,1,1,conv,42866,10,33.73,470832.0742220475,228,4.2410000000000005,0,3011,2112536,38939,1280,720
normal,static,controlled,4.0,1,1,conv,42870,11,36.577,471445.3881469175,374,4.284,0,3011,3292607,40879,1280,720
normal,static,controlled,4.0,1,1,conv,42874,12,15.671,477037.0131708249,390,4.319,0,3011,4145427,40949,1280,720
normal,static,controlled,4.0,1,1,conv,42878,13,39.365,475269.1255675573,562,4.351,0,3011,4991481,39162,1280,720
normal,static,controlled,4.0,1,1,conv,42882,14,39.274,466638.5718340803,393,4.372,0,3011,3476678,40397,1280,720
normal,static,controlled,4.0,1,1,conv,42886,15,33.226,475036.639286021,431,4.406000000000001,0,3011,3993713,40577,1280,720
normal,static,controlled,4.0,1,1,conv,42890,16,51.539,474807.91245166643,415,4.43,0,3011,3864606,40993,1280,720
normal,static,controlled,4.0,1,1,conv,42894,17,39.346,473401.4642348628,378,4.448,0,3011,3299992,42518,1280,720
normal,static,controlled,4.0,1,1,conv,42898,18,57.154,473718.3047237458,277,4.458,0,3011,2803518,45030,1280,720
normal,static,controlled,4.0,1,1,conv,42902,19,39.267,475616.3701010511,555,4.485,0,3011,5749985,41298,1280,720
normal,static,controlled,4.0,1,1,conv,42906,20,48.481,474782.45194889617,395,4.507,0,3011,4066507,40995,1280,720
normal,static,controlled,4.0,1,1,conv,42910,21,39.337,472194.8418932757,325,4.518,0,3011,2855387,43169,1280,720
normal,static,controlled,4.0,1,1,conv,42914,22,56.949,474955.7849519643,507,4.533,0,3011,5335301,40113,1280,720
normal,static,controlled,4.0,1,1,conv,42918,23,39.421,472363.5191805804,255,4.5360000000000005,0,3011,2614787,42776,1280,720
normal,static,controlled,4.0,1,1,conv,42922,24,61.319,474271.035405106,326,4.544,0,3011,3337465,43825,1280,720
normal,static,controlled,4.0,1,1,conv,42926,25,39.337,473722.25913847977,432,4.555,0,3011,4442619,42321,1280,720
normal,static,controlled,4.0,1,1,conv,42930,26,57.46,474189.9168909175,392,4.563,0,3011,3986586,41768,1280,720
normal,static,controlled,4.0,1,1,conv,42934,27,39.278,474336.8238083095,352,4.5680000000000005,0,3011,3262424,42789,1280,720
normal,static,controlled,4.0,1,1,conv,42938,28,39.789,475196.1060983315,480,4.578,0,3011,4947016,40201,1280,720
normal,static,controlled,4.0,1,1,conv,42942,29,33.51,471442.65804393205,459,4.584,0,3011,3937934,39664,1280,720
normal,static,controlled,4.0,1,1,conv,42946,30,39.272,472069.94680897135,308,4.585,0,3011,2725285,41467,1280,720
normal,static,controlled,4.0,1,1,conv,42950,31,15.046,474919.3914406097,590,4.598,0,3011,5442062,37457,1280,720
normal,static,controlled,4.0,1,1,conv,42954,32,39.347,475311.76262612396,427,4.604,0,3011,4121594,36309,1280,720
normal,static,controlled,4.0,1,1,conv,42958,33,57.653,474598.755793889,393,4.609,0,3011,4024194,35276,1280,720
normal,static,controlled,4.0,1,1,conv,42962,34,39.415,474093.89004981006,355,4.612,0,3011,3607108,35136,1280,720
normal,static,controlled,4.0,1,1,conv,42968,35,39.319,473608.81498994783,384,4.615,0,3011,3343269,35364,1280,720
normal,static,controlled,4.0,1,1,conv,42972,36,39.357,475481.7401455224,586,4.622,0,3011,5373100,31213,1280,720
normal,static,controlled,4.0,1,1,conv,42976,37,33.228,474737.91819987784,552,4.628,0,3011,4598133,28672,1280,720
normal,static,controlled,4.0,1,1,conv,42980,38,33.293,473070.444098166,310,4.628,0,3011,3034160,29334,1280,720
normal,static,controlled,4.0,1,1,conv,42984,39,39.323,469947.7904117709,177,4.617,0,3011,1734482,32735,1280,720
normal,static,controlled,4.0,1,1,conv,42988,40,39.352,469523.288165409,198,4.618,0,3011,1936444,35559,1280,720
normal,static,controlled,4.0,1,1,conv,42992,41,39.25,472070.55873531976,316,4.62,0,3011,2706629,36737,1280,720
normal,static,controlled,4.0,1,1,conv,42996,42,33.393,473515.8003341357,421,4.625,0,3011,3608938,35978,1280,720
normal,static,controlled,4.0,1,1,conv,43000,43,39.267,475756.9860514695,669,4.633,0,3011,5923420,30356,1280,720
normal,static,controlled,4.0,1,1,conv,43004,44,39.351,475593.3474984036,700,4.641,0,3011,6195720,24056,1280,720
normal,static,controlled,4.0,1,1,conv,43008,45,39.269,474762.271603626,498,4.646,0,3011,5145098,19908,1280,720
normal,static,controlled,4.0,1,1,conv,43012,46,38.653,468227.46064327436,200,4.635,0,3011,1701256,22917,1280,720
normal,static,controlled,4.0,1,1,conv,43016,47,21.195,473801.197113412,391,4.638999999999999,0,3011,3925976,21129,1280,720
normal,static,controlled,4.0,1,1,conv,43020,48,39.37,473600.7156656663,425,4.6419999999999995,0,3011,3741645,19811,1280,720
normal,static,controlled,4.0,1,1,conv,43024,49,39.338,469859.7318521071,231,4.638,0,3011,1955311,22126,1280,720
normal,static,controlled,4.0,1,1,conv,43028,50,56.355,471154.466689138,204,4.636,0,3011,2095071,24137,1280,720
normal,static,controlled,4.0,1,1,conv,43032,51,39.507,473728.8243241861,348,4.638,0,3011,3057885,24053,1280,720
normal,static,controlled,4.0,1,1,conv,43036,52,33.229,476061.3729391836,430,4.643,0,3011,4376072,21142,1280,720
normal,static,controlled,4.0,1,1,conv,43040,53,39.341,475072.0634782085,521,4.647,0,3011,4571612,17677,1280,720
normal,static,controlled,4.0,1,1,conv,43044,54,39.263,474835.0865133525,463,4.651,0,3011,4122354,15147,1280,720
normal,static,controlled,4.0,1,1,conv,43048,55,60.324,475820.5157833082,627,4.354,2463,3011,6567842,10000,1280,720
normal,static,controlled,4.0,1,1,conv,43052,56,33.368,476397.69099994923,662,4.039,7805,3011,6660677,10000,1280,720
normal,static,controlled,4.0,1,1,conv,43056,57,39.373,475036.04372362274,519,3.786,3802,3011,4601376,10000,1280,720
normal,static,controlled,4.0,1,1,conv,43060,58,56.972,470060.5895598008,219,3.7880000000000003,0,3011,2140626,11472,1280,720
normal,static,controlled,4.0,1,1,conv,43064,59,39.415,475303.62898676243,510,3.582,3030,3011,4987482,10000,1280,720
normal,static,controlled,4.0,1,1,conv,43068,60,39.336,475545.7277850938,630,3.397,5956,3011,5631703,10000,1280,720
normal,static,controlled,5.0,1,1,conv,43096,1,43.909,550928.8293279916,44,1.8780000000000001,0,237,361713,10000,320,180
normal,static,controlled,5.0,1,1,conv,43100,2,31.462,594434.746468256,434,3.029,0,3831,4530817,20000,1920,1080
normal,static,controlled,5.0,1,1,conv,43104,3,25.627,595518.8771415557,314,3.445,0,3831,3809370,22972,1920,1080
normal,static,controlled,5.0,1,1,conv,43108,4,44.159,594621.3889540542,577,3.68,0,4281,6169161,21951,1920,1080
normal,static,controlled,5.0,1,1,conv,43112,5,31.447,591425.7983562014,284,3.8280000000000003,0,4281,3033758,26076,1920,1080
normal,static,controlled,5.0,1,1,conv,43116,6,31.436,593450.6635775304,542,3.932,0,4281,5893165,25316,1920,1080
normal,static,controlled,5.0,1,1,conv,43120,7,42.578,593004.5015182148,296,4.016,0,4281,3169830,29051,1920,1080
normal,static,controlled,5.0,1,1,conv,43124,8,42.779,595103.6321688372,527,4.095,0,4281,5664138,28538,1920,1080
normal,static,controlled,5.0,1,1,conv,43128,9,28.644,594361.1935524001,621,4.148,0,4281,6688597,26302,1920,1080
normal,static,controlled,5.0,1,1,conv,43132,10,32.159,592053.7285773173,288,4.345,0,4281,3013081,30086,1920,1080
normal,static,controlled,5.0,1,1,conv,43136,11,41.361,595027.8122246526,463,4.391,0,4281,4955911,30630,1920,1080
normal,static,controlled,5.0,1,1,conv,43140,12,44.541,594440.2303389866,553,4.427,0,4281,5868640,29583,1920,1080
normal,static,controlled,5.0,1,1,conv,43146,13,31.614,595163.7408002628,659,4.457,0,4281,7130946,26382,1920,1080
normal,static,controlled,5.0,1,1,conv,43150,14,44.904,594033.5993920823,467,4.484,0,4281,5015348,26711,1920,1080
normal,static,controlled,5.0,1,1,conv,43154,15,45.081,594558.0293793335,540,4.513,0,4281,5773028,25672,1920,1080
normal,static,controlled,5.0,1,1,conv,43158,16,31.456,594561.5331145393,524,4.534,0,4281,5612575,24843,1920,1080
normal,static,controlled,5.0,1,1,conv,43162,17,31.513,593093.2587689981,445,4.553,0,4281,4724519,25357,1920,1080
normal,static,controlled,5.0,1,1,conv,43166,18,25.529,595197.0611289596,333,4.569,0,4281,3932339,27245,1920,1080
normal,static,controlled,5.0,1,1,conv,43170,19,44.96,595368.7236641583,642,4.586,0,4281,8094841,22073,1920,1080
normal,static,controlled,5.0,1,1,conv,43174,20,31.652,595099.4634040411,543,4.617,0,4281,5825938,20668,1920,1080
normal,static,controlled,5.0,1,1,conv,43178,21,44.593,594142.2556896964,378,4.635,0,4281,4004497,22236,1920,1080
normal,static,controlled,5.0,1,1,conv,43182,22,43.376,595723.3743169947,602,4.646,0,4281,7429905,18015,1920,1080
normal,static,controlled,5.0,1,1,conv,43186,23,44.742,593455.2126733453,395,4.657,0,4281,4177908,19203,1920,1080
normal,static,controlled,5.0,1,1,conv,43190,24,31.581,594121.1099889289,475,4.667,0,4281,4978217,18947,1920,1080
normal,static,controlled,5.0,1,1,conv,43194,25,44.489,593942.0600429275,547,4.676,0,4281,6088967,16685,1920,1080
normal,static,controlled,5.0,1,1,conv,43198,26,43.931,594466.0731625421,508,4.685,0,4281,5502279,15354,1920,1080
normal,static,controlled,5.0,1,1,conv,43202,27,16.978,594171.0918228271,437,4.692,0,4281,4792586,15078,1920,1080
normal,static,controlled,5.0,1,1,conv,43206,28,44.77,595239.6723555457,679,4.7,0,4281,7269652,10670,1920,1080
normal,static,controlled,5.0,1,1,conv,43210,29,31.419,594406.0655479654,539,4.417,1283,4281,5743267,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43214,30,7.203,588078.5615042017,383,4.425,0,4281,3912788,11106,1920,1080
normal,static,controlled,5.0,1,1,conv,43218,31,16.899,595386.7669832647,618,4.078,3758,4281,7434132,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43222,32,26.587,596277.6348548628,562,3.8510000000000004,2423,4281,5982919,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43226,33,29.1,593528.7818396853,547,3.648,2121,4281,5753976,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43230,34,44.708,594287.475240946,477,3.465,1019,4281,5088976,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43234,35,20.875,595003.6620797949,427,3.305,435,4281,4689673,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43238,36,49.595,594697.9122518926,706,3.0980000000000003,5467,4281,7585424,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43242,37,44.892,594382.1409020273,597,2.93,3569,4281,6462240,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43246,38,26.681,595130.6257145687,414,2.8169999999999997,225,4281,4399321,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43252,39,31.494,591073.3459541453,229,2.833,0,4281,2632739,12627,1920,1080
normal,static,controlled,5.0,1,1,conv,43256,40,30.018,590796.1608607807,249,2.8960000000000004,0,4281,2872119,14747,1920,1080
normal,static,controlled,5.0,1,1,conv,43260,41,6.402,588899.7469430738,347,2.898,0,4281,3919848,15174,1920,1080
normal,static,controlled,5.0,1,1,conv,43264,42,31.43,593574.8375407474,467,2.9,0,4281,4981391,13780,1920,1080
normal,static,controlled,5.0,1,1,conv,43268,43,31.504,594897.9375273249,787,2.715,3544,4281,8408931,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43272,44,31.526,595975.1326831602,830,2.609,8144,4281,8918078,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43276,45,31.583,595205.03349095,670,2.505,5186,4281,7158472,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43280,46,31.617,589212.9147082538,233,2.511,0,4281,2396646,12700,1920,1080
normal,static,controlled,5.0,1,1,conv,43284,47,31.486,594836.1306348729,585,2.434,1060,4281,6219080,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43288,48,44.925,594355.5123780944,500,2.364,2340,4281,5369509,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43292,49,44.699,592247.3682664847,257,2.3680000000000003,0,4281,2641585,12064,1920,1080
normal,static,controlled,5.0,1,1,conv,43296,50,44.882,592472.5406369364,284,2.46,0,4281,3001799,13546,1920,1080
normal,static,controlled,5.0,1,1,conv,43300,51,31.427,593691.2475020387,381,2.461,0,4281,3974811,13305,1920,1080
normal,static,controlled,5.0,1,1,conv,43304,52,22.981,595180.1478415432,566,2.306,440,4281,6010291,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43308,53,44.792,595240.2701793364,564,2.248,3756,4281,6027275,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43312,54,44.706,594195.5355743206,520,2.1959999999999997,4556,4281,6451133,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43316,55,44.954,594996.7058736738,729,2.144,7154,4281,8000494,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43320,56,35.789,595528.0784411418,897,2.11,7866,4281,8338140,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43324,57,26.663,595831.8169663844,574,2.074,4336,4281,6172110,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43328,58,44.638,591964.5394676366,311,2.077,0,4281,3509441,10097,1920,1080
normal,static,controlled,5.0,1,1,conv,43332,59,31.44,595379.0076365455,589,2.041,6390,4281,7452474,10000,1920,1080
normal,static,controlled,5.0,1,1,conv,43336,60,0.045,591624.6985360911,654,2.011,7907,4281,8133626,10000,1920,1080
normal,static,controlled,6.0,1,1,conv,43364,1,26.739,675134.0713866013,41,1.8780000000000001,0,237,361713,10000,320,180
normal,static,controlled,6.0,1,1,conv,43368,2,22.63,714808.6245910188,451,3.029,0,4281,5083188,20000,1920,1080
